epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
374,185.753,0.42403,0.42813,0.86822,0.99114,1,0.995,0.995,0.23142,0.32784,0.75417,0.000480687,0.000480687,0.000480687
375,186.19,0.45703,0.50141,0.85483,0.99114,1,0.995,0.995,0.23142,0.32784,0.75417,0.000478625,0.000478625,0.000478625
376,186.698,0.4746,0.45847,0.84524,0.98986,1,0.995,0.995,0.24422,0.32998,0.75613,0.000476562,0.000476562,0.000476562
377,187.194,0.36306,0.40034,0.86745,0.98986,1,0.995,0.995,0.24422,0.32998,0.75613,0.0004745,0.0004745,0.0004745
378,187.702,0.40191,0.3972,0.88418,0.98852,1,0.995,0.97375,0.26706,0.33522,0.76203,0.000472438,0.000472438,0.000472438
379,188.205,0.39769,0.40983,0.86354,0.98852,1,0.995,0.97375,0.26706,0.33522,0.76203,0.000470375,0.000470375,0.000470375
380,188.721,0.48484,0.44275,0.92446,0.98616,1,0.995,0.98055,0.26255,0.3197,0.76215,0.000468312,0.000468312,0.000468312
381,189.244,0.3975,0.40108,0.90568,0.98616,1,0.995,0.98055,0.26255,0.3197,0.76215,0.00046625,0.00046625,0.00046625
382,189.851,0.50047,0.47417,0.90703,0.98379,1,0.995,0.97381,0.25265,0.30518,0.76143,0.000464188,0.000464188,0.000464188
383,190.288,0.37268,0.44285,0.83743,0.98379,1,0.995,0.97381,0.25265,0.30518,0.76143,0.000462125,0.000462125,0.000462125
384,190.763,0.41257,0.44274,0.84859,0.98283,1,0.995,0.97729,0.26912,0.30418,0.76833,0.000460063,0.000460063,0.000460063
385,191.196,0.42518,0.50688,0.94343,0.98283,1,0.995,0.97729,0.26912,0.30418,0.76833,0.000458,0.000458,0.000458
386,191.677,0.36647,0.40963,0.89929,0.98656,1,0.995,0.9781,0.27508,0.3032,0.77682,0.000455937,0.000455937,0.000455937
387,192.151,0.5001,0.49026,0.91291,0.98656,1,0.995,0.9781,0.27508,0.3032,0.77682,0.000453875,0.000453875,0.000453875
388,192.637,0.36726,0.40508,0.86428,0.98884,1,0.995,0.98565,0.2532,0.30653,0.7743,0.000451813,0.000451813,0.000451813
389,193.104,0.36622,0.42278,0.85168,0.98884,1,0.995,0.98565,0.2532,0.30653,0.7743,0.00044975,0.00044975,0.00044975
390,193.593,0.33215,0.39218,0.86547,0.98938,1,0.995,0.98431,0.24011,0.30724,0.76685,0.000447688,0.000447688,0.000447688
391,194.039,0.37185,0.41663,0.90106,0.98938,1,0.995,0.98431,0.24011,0.30724,0.76685,0.000445625,0.000445625,0.000445625
392,194.491,0.36661,0.39166,0.86652,0.98932,1,0.995,0.98336,0.25745,0.32832,0.76866,0.000443563,0.000443563,0.000443563
393,194.913,0.35918,0.37629,0.86813,0.98932,1,0.995,0.98336,0.25745,0.32832,0.76866,0.0004415,0.0004415,0.0004415
394,195.38,0.34435,0.40718,0.91708,0.98967,1,0.995,0.97125,0.28692,0.33966,0.77393,0.000439437,0.000439437,0.000439437
395,195.834,0.38887,0.44004,0.85891,0.98967,1,0.995,0.97125,0.28692,0.33966,0.77393,0.000437375,0.000437375,0.000437375
396,196.276,0.38547,0.38214,0.86572,0.98919,1,0.995,0.96382,0.30014,0.3474,0.7756,0.000435312,0.000435312,0.000435312
397,196.702,0.49463,0.53255,0.91603,0.98919,1,0.995,0.96382,0.30014,0.3474,0.7756,0.00043325,0.00043325,0.00043325
398,197.308,0.3949,0.43448,0.86787,0.98927,1,0.995,0.96069,0.29583,0.35209,0.77356,0.000431188,0.000431188,0.000431188
399,197.801,0.46458,0.45599,0.90706,0.98927,1,0.995,0.96069,0.29583,0.35209,0.77356,0.000429125,0.000429125,0.000429125
400,198.328,0.40927,0.41962,0.89902,0.98965,1,0.995,0.9745,0.27497,0.34212,0.77059,0.000427062,0.000427062,0.000427062
401,198.835,0.36719,0.44135,0.86781,0.98965,1,0.995,0.9745,0.27497,0.34212,0.77059,0.000425,0.000425,0.000425
402,199.326,0.40628,0.44191,0.91121,0.98849,1,0.995,0.97032,0.25357,0.33395,0.76815,0.000422937,0.000422937,0.000422937
403,199.748,0.37462,0.42048,0.87008,0.98849,1,0.995,0.97032,0.25357,0.33395,0.76815,0.000420875,0.000420875,0.000420875
404,200.214,0.36039,0.42745,0.87192,0.98821,1,0.995,0.97659,0.24757,0.32736,0.7669,0.000418813,0.000418813,0.000418813
405,200.641,0.29976,0.34272,0.85385,0.98821,1,0.995,0.97659,0.24757,0.32736,0.7669,0.00041675,0.00041675,0.00041675
406,201.12,0.34327,0.42392,0.88793,0.98858,1,0.995,0.97329,0.27454,0.32752,0.77574,0.000414688,0.000414688,0.000414688
407,201.585,0.27832,0.40747,0.86712,0.98858,1,0.995,0.97329,0.27454,0.32752,0.77574,0.000412625,0.000412625,0.000412625
408,202.099,0.34181,0.38333,0.87581,0.98898,1,0.995,0.96565,0.30003,0.32709,0.78262,0.000410563,0.000410563,0.000410563
409,202.566,0.27928,0.33614,0.81638,0.98898,1,0.995,0.96565,0.30003,0.32709,0.78262,0.0004085,0.0004085,0.0004085
410,203.064,0.3369,0.36059,0.80914,0.9902,1,0.995,0.97074,0.3042,0.33222,0.78454,0.000406438,0.000406438,0.000406438
411,203.49,0.33873,0.36196,0.8048,0.9902,1,0.995,0.97074,0.3042,0.33222,0.78454,0.000404375,0.000404375,0.000404375
412,203.96,0.28725,0.3266,0.82649,0.99107,1,0.995,0.98287,0.29033,0.33551,0.77648,0.000402312,0.000402312,0.000402312
413,204.521,0.27139,0.3505,0.81574,0.99107,1,0.995,0.98287,0.29033,0.33551,0.77648,0.00040025,0.00040025,0.00040025
414,204.999,0.41243,0.41956,0.83352,0.99142,1,0.995,0.97786,0.27961,0.33806,0.77067,0.000398187,0.000398187,0.000398187
415,205.421,0.37862,0.41801,0.88524,0.99142,1,0.995,0.97786,0.27961,0.33806,0.77067,0.000396125,0.000396125,0.000396125
416,205.882,0.34908,0.37902,0.85114,0.99133,1,0.995,0.97636,0.2641,0.3347,0.76639,0.000394063,0.000394063,0.000394063
417,206.309,0.34841,0.41035,0.86181,0.99133,1,0.995,0.97636,0.2641,0.3347,0.76639,0.000392,0.000392,0.000392
418,206.778,0.41903,0.43868,0.86646,0.99089,1,0.995,0.97636,0.2396,0.32615,0.76305,0.000389938,0.000389938,0.000389938
419,207.213,0.38259,0.36517,0.81759,0.99089,1,0.995,0.97636,0.2396,0.32615,0.76305,0.000387875,0.000387875,0.000387875
420,207.645,0.49621,0.47714,1.00669,0.99044,1,0.995,0.98803,0.21626,0.32125,0.75864,0.000385812,0.000385812,0.000385812
421,208.05,0.41961,0.50593,0.83246,0.99044,1,0.995,0.98803,0.21626,0.32125,0.75864,0.00038375,0.00038375,0.00038375
422,208.495,0.3961,0.3841,0.87452,0.98982,1,0.995,0.98803,0.20123,0.31011,0.75544,0.000381688,0.000381688,0.000381688
423,208.899,0.38587,0.46021,0.88465,0.98982,1,0.995,0.98803,0.20123,0.31011,0.75544,0.000379625,0.000379625,0.000379625
424,209.364,0.38577,0.35128,0.88888,0.98879,1,0.995,0.995,0.20486,0.30404,0.75644,0.000377563,0.000377563,0.000377563
425,209.787,0.3756,0.40032,0.86472,0.98879,1,0.995,0.995,0.20486,0.30404,0.75644,0.0003755,0.0003755,0.0003755
426,210.268,0.37822,0.44445,0.91349,0.98779,1,0.995,0.995,0.22114,0.30405,0.7582,0.000373437,0.000373437,0.000373437
427,210.853,0.36969,0.42528,0.84609,0.98779,1,0.995,0.995,0.22114,0.30405,0.7582,0.000371375,0.000371375,0.000371375
428,211.315,0.32122,0.38485,0.83669,0.98783,1,0.995,0.995,0.22794,0.31105,0.7598,0.000369313,0.000369313,0.000369313
429,211.78,0.41822,0.45846,0.90823,0.98783,1,0.995,0.995,0.22794,0.31105,0.7598,0.00036725,0.00036725,0.00036725
430,212.249,0.33502,0.3642,0.85245,0.98903,1,0.995,0.98535,0.2177,0.30125,0.75557,0.000365188,0.000365188,0.000365188
431,212.742,0.39452,0.37408,0.80003,0.98903,1,0.995,0.98535,0.2177,0.30125,0.75557,0.000363125,0.000363125,0.000363125
432,213.218,0.42714,0.40976,0.9171,0.99017,1,0.995,0.995,0.20372,0.30103,0.7523,0.000361062,0.000361062,0.000361062
433,213.655,0.33281,0.37553,0.85352,0.99017,1,0.995,0.995,0.20372,0.30103,0.7523,0.000359,0.000359,0.000359
434,214.119,0.34522,0.39289,0.86916,0.99138,1,0.995,0.995,0.19933,0.29397,0.75106,0.000356937,0.000356937,0.000356937
435,214.569,0.33198,0.39571,0.86567,0.99138,1,0.995,0.995,0.19933,0.29397,0.75106,0.000354875,0.000354875,0.000354875
436,215.033,0.33619,0.40195,0.84426,0.99175,1,0.995,0.98755,0.19831,0.28077,0.75059,0.000352812,0.000352812,0.000352812
437,215.454,0.31844,0.3576,0.85228,0.99175,1,0.995,0.98755,0.19831,0.28077,0.75059,0.00035075,0.00035075,0.00035075
438,215.909,0.36437,0.43017,0.88303,0.99181,1,0.995,0.98011,0.20788,0.27288,0.75372,0.000348687,0.000348687,0.000348687
439,216.378,0.33054,0.35963,0.82793,0.99181,1,0.995,0.98011,0.20788,0.27288,0.75372,0.000346625,0.000346625,0.000346625
440,216.859,0.33064,0.3224,0.84052,0.99195,1,0.995,0.9808,0.2107,0.2722,0.75387,0.000344563,0.000344563,0.000344563
441,217.294,0.41373,0.396,0.906,0.99195,1,0.995,0.9808,0.2107,0.2722,0.75387,0.0003425,0.0003425,0.0003425
442,217.766,0.34466,0.40394,0.86296,0.99177,1,0.995,0.98825,0.20497,0.26192,0.75208,0.000340438,0.000340438,0.000340438
443,218.322,0.36856,0.37047,0.85047,0.99177,1,0.995,0.98825,0.20497,0.26192,0.75208,0.000338375,0.000338375,0.000338375
444,218.805,0.35961,0.37673,0.85578,0.9913,1,0.995,0.98291,0.21324,0.26869,0.75044,0.000336313,0.000336313,0.000336313
445,219.253,0.31202,0.38823,0.87707,0.9913,1,0.995,0.98291,0.21324,0.26869,0.75044,0.00033425,0.00033425,0.00033425
446,219.772,0.25974,0.32092,0.80363,0.99124,1,0.995,0.98358,0.22289,0.27459,0.75095,0.000332187,0.000332187,0.000332187
447,220.222,0.43051,0.43827,0.92371,0.99124,1,0.995,0.98358,0.22289,0.27459,0.75095,0.000330125,0.000330125,0.000330125
448,220.71,0.32233,0.39465,0.90145,0.99154,1,0.995,0.995,0.22543,0.27742,0.75129,0.000328063,0.000328063,0.000328063
449,221.141,0.3126,0.34148,0.84854,0.99154,1,0.995,0.995,0.22543,0.27742,0.75129,0.000326,0.000326,0.000326
450,221.658,0.39499,0.41789,0.89965,0.99136,1,0.995,0.995,0.21461,0.27786,0.75058,0.000323938,0.000323938,0.000323938
451,222.134,0.36766,0.41083,0.88615,0.99136,1,0.995,0.995,0.21461,0.27786,0.75058,0.000321875,0.000321875,0.000321875
452,222.64,0.35828,0.42227,0.88171,0.99076,1,0.995,0.995,0.2046,0.28138,0.74979,0.000319812,0.000319812,0.000319812
453,223.08,0.35507,0.40142,0.93008,0.99076,1,0.995,0.995,0.2046,0.28138,0.74979,0.00031775,0.00031775,0.00031775
454,223.575,0.3955,0.40415,0.87171,0.9902,1,0.995,0.995,0.19944,0.28306,0.75001,0.000315687,0.000315687,0.000315687
455,224.007,0.33245,0.34714,0.85486,0.9902,1,0.995,0.995,0.19944,0.28306,0.75001,0.000313625,0.000313625,0.000313625
456,224.498,0.33496,0.35528,0.85771,0.99024,1,0.995,0.995,0.20454,0.28037,0.75054,0.000311563,0.000311563,0.000311563
457,225.098,0.38804,0.3965,0.85687,0.99024,1,0.995,0.995,0.20454,0.28037,0.75054,0.0003095,0.0003095,0.0003095
458,225.59,0.34322,0.35977,0.8823,0.99033,1,0.995,0.995,0.2033,0.27284,0.75116,0.000307437,0.000307437,0.000307437
459,226.04,0.28015,0.37013,0.83444,0.99033,1,0.995,0.995,0.2033,0.27284,0.75116,0.000305375,0.000305375,0.000305375
460,226.513,0.40402,0.40107,0.92226,0.98923,1,0.995,0.995,0.19905,0.2791,0.75128,0.000303313,0.000303313,0.000303313
461,226.927,0.35421,0.36892,0.84042,0.98923,1,0.995,0.995,0.19905,0.2791,0.75128,0.00030125,0.00030125,0.00030125
462,227.397,0.2812,0.34085,0.76318,0.98891,1,0.995,0.995,0.19973,0.2784,0.75068,0.000299188,0.000299188,0.000299188
463,227.812,0.33752,0.38017,0.83755,0.98891,1,0.995,0.995,0.19973,0.2784,0.75068,0.000297125,0.000297125,0.000297125
464,228.271,0.35371,0.44486,0.88227,0.98914,1,0.995,0.995,0.20399,0.27674,0.7523,0.000295063,0.000295063,0.000295063
465,228.707,0.33705,0.42271,0.89289,0.98914,1,0.995,0.995,0.20399,0.27674,0.7523,0.000293,0.000293,0.000293
466,229.176,0.25512,0.30947,0.83155,0.98958,1,0.995,0.98896,0.20617,0.274,0.75315,0.000290937,0.000290937,0.000290937
467,229.592,0.30404,0.37551,0.87205,0.98958,1,0.995,0.98896,0.20617,0.274,0.75315,0.000288875,0.000288875,0.000288875
468,230.066,0.32234,0.36591,0.84419,0.98981,1,0.995,0.98964,0.20085,0.26949,0.7527,0.000286813,0.000286813,0.000286813
469,230.507,0.30214,0.34953,0.84316,0.98981,1,0.995,0.98964,0.20085,0.26949,0.7527,0.00028475,0.00028475,0.00028475
470,230.949,0.30044,0.36095,0.87406,0.98944,1,0.995,0.98964,0.19519,0.26945,0.7517,0.000282688,0.000282688,0.000282688
471,231.512,0.37042,0.4253,0.9408,0.98944,1,0.995,0.98964,0.19519,0.26945,0.7517,0.000280625,0.000280625,0.000280625
472,232.031,0.28846,0.34895,0.83387,0.9893,1,0.995,0.98964,0.19594,0.26822,0.75154,0.000278562,0.000278562,0.000278562
473,232.475,0.2818,0.33888,0.84922,0.9893,1,0.995,0.98964,0.19594,0.26822,0.75154,0.0002765,0.0002765,0.0002765
474,232.964,0.26856,0.33858,0.81762,0.98988,1,0.995,0.99035,0.19101,0.26801,0.75084,0.000274438,0.000274438,0.000274438
