epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
191,142.621,0.73111,0.50503,0.91207,0.94311,1,0.9834,0.81873,0.68581,0.59425,0.97167,0.001373,0.001373,0.001373
192,143.339,0.70885,0.52853,0.98623,0.94289,1,0.9918,0.82779,0.65179,0.53328,0.95568,0.0013697,0.0013697,0.0013697
193,143.977,0.8287,0.54174,0.89234,0.94289,1,0.9918,0.82779,0.65179,0.53328,0.95568,0.0013664,0.0013664,0.0013664
194,144.691,0.75264,0.53306,0.98049,0.97049,1,0.995,0.83274,0.6659,0.51285,0.95999,0.0013631,0.0013631,0.0013631
195,145.485,0.69888,0.53243,0.91169,0.97049,1,0.995,0.83274,0.6659,0.51285,0.95999,0.0013598,0.0013598,0.0013598
196,146.142,0.67022,0.5114,0.93935,0.99602,1,0.995,0.82415,0.71399,0.49364,0.97931,0.0013565,0.0013565,0.0013565
197,146.805,0.77075,0.51056,0.88192,0.99602,1,0.995,0.82415,0.71399,0.49364,0.97931,0.0013532,0.0013532,0.0013532
198,147.494,0.69487,0.50859,0.88344,0.99512,1,0.995,0.8182,0.73334,0.50223,0.9927,0.0013499,0.0013499,0.0013499
199,148.142,0.73428,0.50168,0.92113,0.99512,1,0.995,0.8182,0.73334,0.50223,0.9927,0.0013466,0.0013466,0.0013466
200,148.819,0.72281,0.49961,0.94594,0.99634,1,0.995,0.83541,0.68636,0.48086,0.98222,0.0013433,0.0013433,0.0013433
201,149.485,0.85407,0.51646,0.94884,0.99634,1,0.995,0.83541,0.68636,0.48086,0.98222,0.00134,0.00134,0.00134
202,150.212,0.80745,0.52306,0.88243,0.99644,1,0.995,0.86111,0.62094,0.46959,0.9566,0.0013367,0.0013367,0.0013367
203,150.845,0.65444,0.48133,0.87275,0.99644,1,0.995,0.86111,0.62094,0.46959,0.9566,0.0013334,0.0013334,0.0013334
204,151.536,0.6432,0.48575,0.90158,0.99638,1,0.995,0.85253,0.63773,0.48485,0.95098,0.0013301,0.0013301,0.0013301
205,152.21,0.74357,0.50333,0.9585,0.99638,1,0.995,0.85253,0.63773,0.48485,0.95098,0.0013268,0.0013268,0.0013268
206,152.865,0.92422,0.61781,0.92716,0.99625,1,0.995,0.85126,0.68599,0.51176,0.95141,0.0013235,0.0013235,0.0013235
207,153.569,0.70195,0.49748,0.88542,0.99625,1,0.995,0.85126,0.68599,0.51176,0.95141,0.0013202,0.0013202,0.0013202
208,154.257,0.75174,0.50012,0.91121,0.99537,1,0.995,0.83797,0.69126,0.50771,0.94913,0.0013169,0.0013169,0.0013169
209,154.892,0.75906,0.5139,0.89766,0.99537,1,0.995,0.83797,0.69126,0.50771,0.94913,0.0013136,0.0013136,0.0013136
210,155.582,0.75088,0.51417,0.88707,0.9955,1,0.995,0.84028,0.6773,0.49464,0.93896,0.0013103,0.0013103,0.0013103
211,156.444,0.70648,0.49944,0.99118,0.9955,1,0.995,0.84028,0.6773,0.49464,0.93896,0.001307,0.001307,0.001307
212,157.112,0.72167,0.51374,0.89127,0.99472,1,0.995,0.85203,0.62177,0.49408,0.93213,0.0013037,0.0013037,0.0013037
213,157.744,0.68684,0.47542,0.93214,0.99472,1,0.995,0.85203,0.62177,0.49408,0.93213,0.0013004,0.0013004,0.0013004
214,158.409,0.73212,0.54208,0.88527,0.99468,1,0.995,0.83654,0.63964,0.49789,0.934,0.0012971,0.0012971,0.0012971
215,159.091,0.6881,0.50966,0.88464,0.99468,1,0.995,0.83654,0.63964,0.49789,0.934,0.0012938,0.0012938,0.0012938
216,159.788,0.65074,0.47413,0.92051,0.99512,1,0.995,0.84477,0.65742,0.50086,0.93233,0.0012905,0.0012905,0.0012905
217,160.456,0.72668,0.49797,0.88692,0.99512,1,0.995,0.84477,0.65742,0.50086,0.93233,0.0012872,0.0012872,0.0012872
218,161.208,0.70212,0.5241,0.89686,1,0.99968,0.995,0.82477,0.64831,0.48193,0.92349,0.0012839,0.0012839,0.0012839
219,161.862,0.67764,0.45912,0.9264,1,0.99968,0.995,0.82477,0.64831,0.48193,0.92349,0.0012806,0.0012806,0.0012806
220,162.572,0.69694,0.50426,0.90904,0.95692,1,0.9934,0.84519,0.63839,0.48029,0.9235,0.0012773,0.0012773,0.0012773
221,163.22,0.72638,0.52253,0.90646,0.95692,1,0.9934,0.84519,0.63839,0.48029,0.9235,0.001274,0.001274,0.001274
222,163.946,0.79814,0.56555,0.9398,0.95908,1,0.9918,0.83185,0.63957,0.48882,0.9251,0.0012707,0.0012707,0.0012707
223,164.623,0.66794,0.45683,0.89793,0.95908,1,0.9918,0.83185,0.63957,0.48882,0.9251,0.0012674,0.0012674,0.0012674
224,165.308,0.71581,0.49273,0.91776,0.95325,1,0.9918,0.82731,0.65483,0.51138,0.9328,0.0012641,0.0012641,0.0012641
225,165.986,0.76765,0.49843,0.92297,0.95325,1,0.9918,0.82731,0.65483,0.51138,0.9328,0.0012608,0.0012608,0.0012608
226,166.859,0.67824,0.49817,0.8752,0.97957,1,0.995,0.83759,0.64976,0.51005,0.93043,0.0012575,0.0012575,0.0012575
227,167.544,0.71734,0.50902,0.91599,0.97957,1,0.995,0.83759,0.64976,0.51005,0.93043,0.0012542,0.0012542,0.0012542
228,168.234,0.70616,0.52634,0.95243,0.99051,1,0.995,0.83068,0.59972,0.47344,0.92621,0.0012509,0.0012509,0.0012509
229,168.899,0.66568,0.46889,0.90443,0.99051,1,0.995,0.83068,0.59972,0.47344,0.92621,0.0012476,0.0012476,0.0012476
230,169.594,0.65893,0.50422,0.92804,0.99294,1,0.995,0.85537,0.51473,0.44197,0.89812,0.0012443,0.0012443,0.0012443
231,170.291,0.67723,0.49155,0.88733,0.99294,1,0.995,0.85537,0.51473,0.44197,0.89812,0.001241,0.001241,0.001241
232,170.979,0.69093,0.56254,0.90768,0.99448,1,0.995,0.85534,0.51394,0.44707,0.90136,0.0012377,0.0012377,0.0012377
233,171.628,0.77824,0.5177,0.91107,0.99448,1,0.995,0.85534,0.51394,0.44707,0.90136,0.0012344,0.0012344,0.0012344
234,172.323,0.60716,0.4682,0.85258,0.99627,1,0.995,0.84777,0.54757,0.43539,0.917,0.0012311,0.0012311,0.0012311
235,173.007,0.77184,0.50438,0.89956,0.99627,1,0.995,0.84777,0.54757,0.43539,0.917,0.0012278,0.0012278,0.0012278
236,173.69,0.74617,0.52188,0.93768,0.99701,1,0.995,0.8626,0.5765,0.43342,0.93354,0.0012245,0.0012245,0.0012245
237,174.365,0.71946,0.50636,0.8995,0.99701,1,0.995,0.8626,0.5765,0.43342,0.93354,0.0012212,0.0012212,0.0012212
238,175.052,0.66033,0.48544,0.88484,0.99733,1,0.995,0.82318,0.62825,0.44209,0.93701,0.0012179,0.0012179,0.0012179
239,175.897,0.74026,0.5766,0.90395,0.99733,1,0.995,0.82318,0.62825,0.44209,0.93701,0.0012146,0.0012146,0.0012146
240,176.536,0.7201,0.52778,0.90685,0.99722,1,0.995,0.8157,0.6727,0.46776,0.93514,0.0012113,0.0012113,0.0012113
241,177.166,0.74562,0.53681,0.87828,0.99722,1,0.995,0.8157,0.6727,0.46776,0.93514,0.001208,0.001208,0.001208
242,177.847,0.64268,0.46303,0.90241,0.99726,1,0.995,0.82269,0.69205,0.46406,0.92881,0.0012047,0.0012047,0.0012047
243,178.51,0.67536,0.47004,0.89101,0.99726,1,0.995,0.82269,0.69205,0.46406,0.92881,0.0012014,0.0012014,0.0012014
244,179.202,0.59161,0.47751,0.88874,0.99732,1,0.995,0.8387,0.66554,0.45129,0.92298,0.0011981,0.0011981,0.0011981
245,179.873,0.6858,0.49262,0.89,0.99732,1,0.995,0.8387,0.66554,0.45129,0.92298,0.0011948,0.0011948,0.0011948
246,180.562,0.66411,0.51426,0.88666,0.99266,1,0.995,0.85349,0.6377,0.43925,0.91449,0.0011915,0.0011915,0.0011915
247,181.247,0.77883,0.47746,0.94713,0.99266,1,0.995,0.85349,0.6377,0.43925,0.91449,0.0011882,0.0011882,0.0011882
248,181.956,0.65299,0.50084,0.86362,0.99404,1,0.995,0.85894,0.6154,0.41717,0.91472,0.0011849,0.0011849,0.0011849
249,182.647,0.69477,0.44876,0.93473,0.99404,1,0.995,0.85894,0.6154,0.41717,0.91472,0.0011816,0.0011816,0.0011816
250,183.37,0.65647,0.50097,0.91691,0.99548,1,0.995,0.84677,0.5984,0.41018,0.9343,0.0011783,0.0011783,0.0011783
251,184.07,0.83688,0.60213,1.02082,0.99548,1,0.995,0.84677,0.5984,0.41018,0.9343,0.001175,0.001175,0.001175
252,184.775,0.59735,0.4459,0.91475,0.99461,1,0.995,0.84964,0.61238,0.43216,0.92992,0.0011717,0.0011717,0.0011717
253,185.444,0.56793,0.46364,0.89495,0.99461,1,0.995,0.84964,0.61238,0.43216,0.92992,0.0011684,0.0011684,0.0011684
254,186.139,0.65567,0.48085,0.85711,0.99181,1,0.995,0.83115,0.65202,0.45155,0.93347,0.0011651,0.0011651,0.0011651
255,186.96,0.60917,0.46536,0.83388,0.99181,1,0.995,0.83115,0.65202,0.45155,0.93347,0.0011618,0.0011618,0.0011618
256,187.671,0.72102,0.50406,0.92902,0.98962,1,0.995,0.84138,0.65322,0.45988,0.93522,0.0011585,0.0011585,0.0011585
257,188.353,0.65278,0.46075,0.9011,0.98962,1,0.995,0.84138,0.65322,0.45988,0.93522,0.0011552,0.0011552,0.0011552
258,189.037,0.66448,0.49411,0.8944,0.9867,1,0.995,0.84406,0.61988,0.44055,0.92802,0.0011519,0.0011519,0.0011519
259,189.679,0.72377,0.53844,0.97317,0.9867,1,0.995,0.84406,0.61988,0.44055,0.92802,0.0011486,0.0011486,0.0011486
260,190.368,0.73222,0.5537,0.9969,0.98793,1,0.995,0.8465,0.55947,0.42651,0.91353,0.0011453,0.0011453,0.0011453
261,191.025,0.58558,0.4373,0.87162,0.98793,1,0.995,0.8465,0.55947,0.42651,0.91353,0.001142,0.001142,0.001142
262,191.758,0.75486,0.5355,0.88179,0.9878,1,0.995,0.88252,0.50375,0.4036,0.90549,0.0011387,0.0011387,0.0011387
263,192.451,0.67918,0.48628,0.93981,0.9878,1,0.995,0.88252,0.50375,0.4036,0.90549,0.0011354,0.0011354,0.0011354
264,193.198,0.65188,0.45214,0.92873,0.99047,1,0.995,0.8861,0.49179,0.39235,0.90616,0.0011321,0.0011321,0.0011321
265,193.838,0.69729,0.49466,0.90452,0.99047,1,0.995,0.8861,0.49179,0.39235,0.90616,0.0011288,0.0011288,0.0011288
266,194.56,0.6925,0.45877,0.91717,0.99042,1,0.995,0.89148,0.51838,0.39773,0.91763,0.0011255,0.0011255,0.0011255
267,195.27,0.62142,0.44218,0.88678,0.99042,1,0.995,0.89148,0.51838,0.39773,0.91763,0.0011222,0.0011222,0.0011222
268,195.979,0.78773,0.5407,0.88909,0.99098,1,0.995,0.89509,0.54549,0.4109,0.91844,0.0011189,0.0011189,0.0011189
269,196.797,0.64779,0.48664,0.91652,0.99098,1,0.995,0.89509,0.54549,0.4109,0.91844,0.0011156,0.0011156,0.0011156
270,197.464,0.74651,0.49418,0.94542,0.99475,1,0.995,0.885,0.56319,0.41209,0.91338,0.0011123,0.0011123,0.0011123
271,198.109,0.63043,0.4466,0.90225,0.99475,1,0.995,0.885,0.56319,0.41209,0.91338,0.001109,0.001109,0.001109
272,198.799,0.6661,0.4639,0.87428,0.99595,1,0.995,0.87604,0.58016,0.41285,0.90673,0.0011057,0.0011057,0.0011057
273,199.465,0.5886,0.46861,0.86283,0.99595,1,0.995,0.87604,0.58016,0.41285,0.90673,0.0011024,0.0011024,0.0011024
274,200.195,0.63408,0.44515,0.92486,0.99095,1,0.995,0.88112,0.57976,0.42153,0.90359,0.0010991,0.0010991,0.0010991
275,200.828,0.67082,0.50106,0.9067,0.99095,1,0.995,0.88112,0.57976,0.42153,0.90359,0.0010958,0.0010958,0.0010958
276,201.545,0.73789,0.50568,0.9428,0.99137,1,0.995,0.8844,0.56538,0.41762,0.89729,0.0010925,0.0010925,0.0010925
277,202.186,0.62727,0.44276,0.87165,0.99137,1,0.995,0.8844,0.56538,0.41762,0.89729,0.0010892,0.0010892,0.0010892
278,202.942,0.61934,0.45706,0.8979,0.99457,1,0.995,0.88368,0.53314,0.41219,0.89238,0.0010859,0.0010859,0.0010859
279,203.645,0.62641,0.47287,0.89827,0.99457,1,0.995,0.88368,0.53314,0.41219,0.89238,0.0010826,0.0010826,0.0010826
280,204.324,0.67682,0.46668,0.90707,0.99683,1,0.995,0.89092,0.50566,0.38724,0.89633,0.0010793,0.0010793,0.0010793
281,204.981,0.67605,0.46362,0.88554,0.99683,1,0.995,0.89092,0.50566,0.38724,0.89633,0.001076,0.001076,0.001076
282,205.639,0.6525,0.45142,0.9179,0.99734,1,0.995,0.90506,0.50108,0.38345,0.91125,0.0010727,0.0010727,0.0010727
283,206.316,0.57484,0.42456,0.89643,0.99734,1,0.995,0.90506,0.50108,0.38345,0.91125,0.0010694,0.0010694,0.0010694
284,207.215,0.62467,0.45514,0.91637,0.99739,1,0.995,0.89703,0.49279,0.38641,0.90215,0.0010661,0.0010661,0.0010661
285,207.918,0.58015,0.43076,0.88483,0.99739,1,0.995,0.89703,0.49279,0.38641,0.90215,0.0010628,0.0010628,0.0010628
286,208.632,0.67808,0.49282,0.87903,0.99757,1,0.995,0.86604,0.4882,0.39377,0.89015,0.0010595,0.0010595,0.0010595
287,209.334,0.5769,0.4173,0.85024,0.99757,1,0.995,0.86604,0.4882,0.39377,0.89015,0.0010562,0.0010562,0.0010562
288,210.066,0.57016,0.40385,0.84784,0.99738,1,0.995,0.86397,0.51065,0.40574,0.89172,0.0010529,0.0010529,0.0010529
289,210.734,0.60842,0.41588,0.88181,0.99738,1,0.995,0.86397,0.51065,0.40574,0.89172,0.0010496,0.0010496,0.0010496
290,211.451,0.57423,0.39426,0.88502,0.99673,1,0.995,0.87735,0.5613,0.43044,0.90501,0.0010463,0.0010463,0.0010463
291,212.093,0.58534,0.42426,0.86771,0.99673,1,0.995,0.87735,0.5613,0.43044,0.90501,0.001043,0.001043,0.001043
292,212.784,0.62131,0.46533,0.87181,0.99631,1,0.995,0.87645,0.57718,0.43647,0.91978,0.0010397,0.0010397,0.0010397
293,213.451,0.63751,0.45004,0.92173,0.99631,1,0.995,0.87645,0.57718,0.43647,0.91978,0.0010364,0.0010364,0.0010364
294,214.147,0.60084,0.43623,0.88695,0.99557,1,0.995,0.86744,0.57781,0.41913,0.93179,0.0010331,0.0010331,0.0010331
295,214.797,0.61221,0.41683,0.91199,0.99557,1,0.995,0.86744,0.57781,0.41913,0.93179,0.0010298,0.0010298,0.0010298
296,215.495,0.64659,0.46212,0.91464,0.9965,1,0.995,0.87224,0.57627,0.40245,0.92642,0.0010265,0.0010265,0.0010265
297,216.216,0.60727,0.41824,0.84723,0.9965,1,0.995,0.87224,0.57627,0.40245,0.92642,0.0010232,0.0010232,0.0010232
298,217.074,0.56318,0.43472,0.8705,0.99691,1,0.995,0.88725,0.55673,0.39899,0.91493,0.0010199,0.0010199,0.0010199
299,217.761,0.60895,0.42346,0.87098,0.99691,1,0.995,0.88725,0.55673,0.39899,0.91493,0.0010166,0.0010166,0.0010166
300,218.477,0.68233,0.47117,0.93083,0.99591,1,0.995,0.88517,0.50927,0.39178,0.89725,0.0010133,0.0010133,0.0010133
301,219.16,0.62823,0.43425,0.84976,0.99591,1,0.995,0.88517,0.50927,0.39178,0.89725,0.00101,0.00101,0.00101
302,219.852,0.64596,0.45419,0.89013,0.99288,1,0.995,0.89584,0.51217,0.38635,0.89931,0.0010067,0.0010067,0.0010067
303,220.543,0.55155,0.41298,0.84659,0.99288,1,0.995,0.89584,0.51217,0.38635,0.89931,0.0010034,0.0010034,0.0010034
304,221.253,0.49468,0.38363,0.8501,0.99242,1,0.995,0.86971,0.52824,0.38373,0.91485,0.0010001,0.0010001,0.0010001
305,221.926,0.5567,0.42204,0.87127,0.99242,1,0.995,0.86971,0.52824,0.38373,0.91485,0.0009968,0.0009968,0.0009968
306,222.627,0.61131,0.46841,0.91978,0.99216,1,0.995,0.85464,0.539,0.38978,0.90429,0.0009935,0.0009935,0.0009935
307,223.274,0.68219,0.48338,0.90555,0.99216,1,0.995,0.85464,0.539,0.38978,0.90429,0.0009902,0.0009902,0.0009902
308,223.987,0.61466,0.43121,0.89974,0.99318,1,0.995,0.8662,0.52895,0.39825,0.89141,0.0009869,0.0009869,0.0009869
309,224.697,0.77575,0.49182,0.89511,0.99318,1,0.995,0.8662,0.52895,0.39825,0.89141,0.0009836,0.0009836,0.0009836
310,225.443,0.67435,0.488,0.86765,0.99525,1,0.995,0.87507,0.53007,0.38837,0.89163,0.0009803,0.0009803,0.0009803
311,226.147,0.60909,0.42442,0.87133,0.99525,1,0.995,0.87507,0.53007,0.38837,0.89163,0.000977,0.000977,0.000977
312,226.824,0.63499,0.43112,0.88244,0.99675,1,0.995,0.87005,0.54058,0.40156,0.90119,0.0009737,0.0009737,0.0009737
313,227.643,0.66723,0.49822,0.84048,0.99675,1,0.995,0.87005,0.54058,0.40156,0.90119,0.0009704,0.0009704,0.0009704
314,228.365,0.60805,0.46044,0.85443,0.9972,1,0.995,0.87186,0.53714,0.38628,0.90886,0.0009671,0.0009671,0.0009671
315,229.039,0.5825,0.44266,0.8605,0.9972,1,0.995,0.87186,0.53714,0.38628,0.90886,0.0009638,0.0009638,0.0009638
316,229.778,0.55993,0.41582,0.83686,0.9973,1,0.995,0.87145,0.51555,0.37921,0.90945,0.0009605,0.0009605,0.0009605
317,230.522,0.634,0.49237,0.86157,0.9973,1,0.995,0.87145,0.51555,0.37921,0.90945,0.0009572,0.0009572,0.0009572
318,231.213,0.5975,0.43294,0.86807,0.99744,1,0.995,0.87768,0.54956,0.39213,0.90861,0.0009539,0.0009539,0.0009539
319,231.906,0.57747,0.42342,0.91378,0.99744,1,0.995,0.87768,0.54956,0.39213,0.90861,0.0009506,0.0009506,0.0009506
320,232.621,0.59197,0.42846,0.88585,0.99751,1,0.995,0.8877,0.57981,0.38925,0.9039,0.0009473,0.0009473,0.0009473
321,233.332,0.56755,0.45758,0.87599,0.99751,1,0.995,0.8877,0.57981,0.38925,0.9039,0.000944,0.000944,0.000944
322,234.031,0.59992,0.4456,0.91543,0.99744,1,0.995,0.87753,0.55358,0.38601,0.89624,0.0009407,0.0009407,0.0009407
323,234.736,0.55878,0.43141,0.86751,0.99744,1,0.995,0.87753,0.55358,0.38601,0.89624,0.0009374,0.0009374,0.0009374
324,235.445,0.62005,0.4635,0.91057,0.99737,1,0.995,0.89039,0.5487,0.38752,0.89232,0.0009341,0.0009341,0.0009341
325,236.112,0.65214,0.46592,0.88306,0.99737,1,0.995,0.89039,0.5487,0.38752,0.89232,0.0009308,0.0009308,0.0009308
326,236.805,0.61907,0.44495,0.8844,0.99752,1,0.995,0.89126,0.52574,0.38473,0.88722,0.0009275,0.0009275,0.0009275
327,237.486,0.59257,0.42552,0.90146,0.99752,1,0.995,0.89126,0.52574,0.38473,0.88722,0.0009242,0.0009242,0.0009242
328,238.319,0.57482,0.42232,0.8685,0.9975,1,0.995,0.90259,0.4903,0.37069,0.88442,0.0009209,0.0009209,0.0009209
329,238.976,0.51654,0.42404,0.86325,0.9975,1,0.995,0.90259,0.4903,0.37069,0.88442,0.0009176,0.0009176,0.0009176
330,239.688,0.57755,0.43383,0.81867,0.99751,1,0.995,0.89523,0.46001,0.36,0.88206,0.0009143,0.0009143,0.0009143
331,240.389,0.60416,0.42583,0.87216,0.99751,1,0.995,0.89523,0.46001,0.36,0.88206,0.000911,0.000911,0.000911
332,241.096,0.5537,0.42487,0.87835,0.99752,1,0.995,0.91088,0.44825,0.35743,0.88452,0.0009077,0.0009077,0.0009077
333,241.821,0.54495,0.4256,0.90983,0.99752,1,0.995,0.91088,0.44825,0.35743,0.88452,0.0009044,0.0009044,0.0009044
334,242.533,0.56866,0.41423,0.86018,0.99751,1,0.995,0.90731,0.43862,0.36583,0.88758,0.0009011,0.0009011,0.0009011
335,243.199,0.64726,0.47288,0.9061,0.99751,1,0.995,0.90731,0.43862,0.36583,0.88758,0.0008978,0.0008978,0.0008978
336,243.957,0.5157,0.39084,0.84523,0.99753,1,0.995,0.91386,0.4503,0.36931,0.89489,0.0008945,0.0008945,0.0008945
337,244.688,0.6332,0.43895,0.88123,0.99753,1,0.995,0.91386,0.4503,0.36931,0.89489,0.0008912,0.0008912,0.0008912
338,245.411,0.57081,0.41513,0.85085,0.99761,1,0.995,0.94266,0.46764,0.36929,0.90271,0.0008879,0.0008879,0.0008879
339,246.07,0.68314,0.4716,0.89939,0.99761,1,0.995,0.94266,0.46764,0.36929,0.90271,0.0008846,0.0008846,0.0008846
340,246.772,0.59632,0.44975,0.90317,0.99758,1,0.995,0.92372,0.45853,0.36334,0.89773,0.0008813,0.0008813,0.0008813
341,247.611,0.53417,0.40712,0.82721,0.99758,1,0.995,0.92372,0.45853,0.36334,0.89773,0.000878,0.000878,0.000878
342,248.316,0.5821,0.44326,0.85501,0.99739,1,0.995,0.92078,0.44965,0.3682,0.88524,0.0008747,0.0008747,0.0008747
343,248.995,0.64412,0.49905,0.91534,0.99739,1,0.995,0.92078,0.44965,0.3682,0.88524,0.0008714,0.0008714,0.0008714
344,249.686,0.56449,0.45191,0.85207,0.99706,1,0.995,0.92546,0.42431,0.36177,0.879,0.0008681,0.0008681,0.0008681
345,250.339,0.59652,0.44632,0.89343,0.99706,1,0.995,0.92546,0.42431,0.36177,0.879,0.0008648,0.0008648,0.0008648
346,251.069,0.60997,0.42885,0.89338,0.99598,1,0.995,0.92836,0.42559,0.35992,0.87547,0.0008615,0.0008615,0.0008615
347,251.772,0.53618,0.4175,0.83221,0.99598,1,0.995,0.92836,0.42559,0.35992,0.87547,0.0008582,0.0008582,0.0008582
348,252.497,0.5549,0.39415,0.85976,0.99402,1,0.995,0.91386,0.42267,0.35966,0.87425,0.0008549,0.0008549,0.0008549
349,253.442,0.55052,0.40812,0.8746,0.99402,1,0.995,0.91386,0.42267,0.35966,0.87425,0.0008516,0.0008516,0.0008516
350,254.16,0.63078,0.4332,0.9205,0.99258,1,0.995,0.90059,0.44284,0.36133,0.87914,0.0008483,0.0008483,0.0008483
351,254.814,0.58633,0.43852,0.88346,0.99258,1,0.995,0.90059,0.44284,0.36133,0.87914,0.000845,0.000845,0.000845
352,255.556,0.55583,0.41126,0.85677,0.99132,1,0.995,0.88062,0.48163,0.36048,0.89149,0.0008417,0.0008417,0.0008417
353,256.267,0.56414,0.43632,0.86807,0.99132,1,0.995,0.88062,0.48163,0.36048,0.89149,0.0008384,0.0008384,0.0008384
354,257.001,0.61426,0.41103,0.91383,0.98794,1,0.995,0.88197,0.50361,0.37547,0.90004,0.0008351,0.0008351,0.0008351
355,257.657,0.62358,0.44236,0.91071,0.98794,1,0.995,0.88197,0.50361,0.37547,0.90004,0.0008318,0.0008318,0.0008318
356,258.366,0.6136,0.43563,0.91622,0.99201,1,0.995,0.87229,0.5005,0.37606,0.89884,0.0008285,0.0008285,0.0008285
357,259.224,0.61348,0.42916,0.88794,0.99201,1,0.995,0.87229,0.5005,0.37606,0.89884,0.0008252,0.0008252,0.0008252
358,259.93,0.64481,0.45644,0.88835,0.99476,1,0.995,0.8877,0.46581,0.35973,0.89134,0.0008219,0.0008219,0.0008219
359,260.573,0.57879,0.41115,0.84685,0.99476,1,0.995,0.8877,0.46581,0.35973,0.89134,0.0008186,0.0008186,0.0008186
360,261.259,0.57675,0.42035,0.89155,0.99503,1,0.995,0.89265,0.45106,0.36255,0.88639,0.0008153,0.0008153,0.0008153
361,261.962,0.59998,0.44864,0.9,0.99503,1,0.995,0.89265,0.45106,0.36255,0.88639,0.000812,0.000812,0.000812
362,262.678,0.56114,0.38836,0.87319,0.99387,1,0.995,0.89214,0.44511,0.3705,0.88486,0.0008087,0.0008087,0.0008087
363,263.351,0.49648,0.39276,0.90962,0.99387,1,0.995,0.89214,0.44511,0.3705,0.88486,0.0008054,0.0008054,0.0008054
364,264.056,0.61782,0.43461,0.872,0.9928,1,0.995,0.9143,0.4552,0.37282,0.88463,0.0008021,0.0008021,0.0008021
365,264.71,0.48609,0.38031,0.84431,0.9928,1,0.995,0.9143,0.4552,0.37282,0.88463,0.0007988,0.0007988,0.0007988
366,265.406,0.56607,0.46526,0.88178,0.99249,1,0.995,0.91482,0.45715,0.37114,0.88488,0.0007955,0.0007955,0.0007955
367,266.051,0.56533,0.3954,0.87174,0.99249,1,0.995,0.91482,0.45715,0.37114,0.88488,0.0007922,0.0007922,0.0007922
368,266.788,0.53522,0.41267,0.84154,0.99291,1,0.995,0.9159,0.44895,0.35477,0.88502,0.0007889,0.0007889,0.0007889
369,267.482,0.55778,0.39779,0.91107,0.99291,1,0.995,0.9159,0.44895,0.35477,0.88502,0.0007856,0.0007856,0.0007856
370,268.192,0.53022,0.46281,0.88375,0.99505,1,0.995,0.90569,0.46023,0.34508,0.89073,0.0007823,0.0007823,0.0007823
371,269.004,0.55358,0.42553,0.87842,0.99505,1,0.995,0.90569,0.46023,0.34508,0.89073,0.000779,0.000779,0.000779
372,269.697,0.62392,0.42564,0.86934,0.99633,1,0.995,0.90668,0.46778,0.34418,0.89246,0.0007757,0.0007757,0.0007757
373,270.395,0.45471,0.3639,0.87166,0.99633,1,0.995,0.90668,0.46778,0.34418,0.89246,0.0007724,0.0007724,0.0007724
374,271.091,0.54003,0.40411,0.87217,0.99695,1,0.995,0.91266,0.47773,0.35412,0.89448,0.0007691,0.0007691,0.0007691
375,271.761,0.57894,0.40456,0.8934,0.99695,1,0.995,0.91266,0.47773,0.35412,0.89448,0.0007658,0.0007658,0.0007658
376,272.498,0.58821,0.41301,0.85173,0.99721,1,0.995,0.8902,0.46317,0.35808,0.89037,0.0007625,0.0007625,0.0007625
377,273.204,0.55106,0.41159,0.88702,0.99721,1,0.995,0.8902,0.46317,0.35808,0.89037,0.0007592,0.0007592,0.0007592
378,273.903,0.59161,0.38172,0.84306,0.99738,1,0.995,0.89718,0.42653,0.34999,0.88545,0.0007559,0.0007559,0.0007559
379,274.566,0.56261,0.47104,0.92498,0.99738,1,0.995,0.89718,0.42653,0.34999,0.88545,0.0007526,0.0007526,0.0007526
380,275.281,0.49794,0.40689,0.87345,0.99744,1,0.995,0.90261,0.40437,0.35273,0.87924,0.0007493,0.0007493,0.0007493
381,275.922,0.5672,0.41644,0.86118,0.99744,1,0.995,0.90261,0.40437,0.35273,0.87924,0.000746,0.000746,0.000746
382,276.629,0.48687,0.4148,0.83766,0.99745,1,0.995,0.90195,0.41063,0.34895,0.87768,0.0007427,0.0007427,0.0007427
383,277.289,0.58539,0.41836,0.87958,0.99745,1,0.995,0.90195,0.41063,0.34895,0.87768,0.0007394,0.0007394,0.0007394
384,277.957,0.54083,0.40543,0.80761,0.99737,1,0.995,0.89734,0.40693,0.35735,0.87735,0.0007361,0.0007361,0.0007361
385,278.621,0.61707,0.46111,0.93973,0.99737,1,0.995,0.89734,0.40693,0.35735,0.87735,0.0007328,0.0007328,0.0007328
386,279.337,0.47549,0.37678,0.90559,0.9973,1,0.995,0.91523,0.40513,0.35573,0.87578,0.0007295,0.0007295,0.0007295
387,280.17,0.54454,0.40064,0.84725,0.9973,1,0.995,0.91523,0.40513,0.35573,0.87578,0.0007262,0.0007262,0.0007262
388,280.851,0.45776,0.36357,0.85312,0.99734,1,0.995,0.90375,0.40416,0.34783,0.87465,0.0007229,0.0007229,0.0007229
389,281.537,0.49697,0.39837,0.83758,0.99734,1,0.995,0.90375,0.40416,0.34783,0.87465,0.0007196,0.0007196,0.0007196
