epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,123.463,1.05746,0.80901,1.12696,0.91204,0.79921,0.92958,0.62208,1.01401,1.07097,1.22488,0.0016337,0.0016337,0.0016337
187,123.972,1.19852,0.83932,1.14768,0.91204,0.79921,0.92958,0.62208,1.01401,1.07097,1.22488,0.00163172,0.00163172,0.00163172
188,124.492,1.03545,0.85912,1.02694,0.94382,0.69231,0.87753,0.64073,0.87395,1.26356,1.19406,0.00162974,0.00162974,0.00162974
189,125.017,1.04127,0.85023,1.05428,0.94382,0.69231,0.87753,0.64073,0.87395,1.26356,1.19406,0.00162776,0.00162776,0.00162776
190,125.636,0.98735,0.79955,1.03108,0.91033,0.78184,0.90017,0.65651,0.90567,1.46718,1.23547,0.00162578,0.00162578,0.00162578
191,126.141,1.35304,1.20316,1.3483,0.91033,0.78184,0.90017,0.65651,0.90567,1.46718,1.23547,0.0016238,0.0016238,0.0016238
192,126.695,1.18671,0.81435,1.11629,0.79692,0.92308,0.87925,0.60829,0.94334,1.28126,1.30919,0.00162182,0.00162182,0.00162182
193,127.289,1.04242,0.83227,1.09814,0.79692,0.92308,0.87925,0.60829,0.94334,1.28126,1.30919,0.00161984,0.00161984,0.00161984
194,127.801,1.15909,1.07902,1.15216,0.83898,0.92308,0.87791,0.60132,0.96563,1.0741,1.24297,0.00161786,0.00161786,0.00161786
195,128.421,0.90763,0.7962,1.11523,0.83898,0.92308,0.87791,0.60132,0.96563,1.0741,1.24297,0.00161588,0.00161588,0.00161588
196,128.956,1.04132,0.85042,1.13005,0.74162,0.92308,0.88936,0.62671,0.96283,1.01042,1.15789,0.0016139,0.0016139,0.0016139
197,129.489,1.07356,0.8585,1.25326,0.74162,0.92308,0.88936,0.62671,0.96283,1.01042,1.15789,0.00161192,0.00161192,0.00161192
198,130.065,1.09934,0.9084,1.1529,0.71586,1,0.93127,0.64428,1.01944,1.01443,1.16566,0.00160994,0.00160994,0.00160994
199,130.614,1.0465,0.91755,1.22313,0.71586,1,0.93127,0.64428,1.01944,1.01443,1.16566,0.00160796,0.00160796,0.00160796
200,131.411,1.04189,0.80891,1.13182,0.86021,1,0.98429,0.68384,1.11608,0.98849,1.1911,0.00160598,0.00160598,0.00160598
201,131.973,0.99514,0.78089,1.04736,0.86021,1,0.98429,0.68384,1.11608,0.98849,1.1911,0.001604,0.001604,0.001604
202,132.62,1.26156,0.99892,1.15383,0.92355,1,0.99,0.61985,1.13273,1.02417,1.2274,0.00160202,0.00160202,0.00160202
203,133.298,1.05357,0.80933,1.17393,0.92355,1,0.99,0.61985,1.13273,1.02417,1.2274,0.00160004,0.00160004,0.00160004
204,133.866,1.18642,0.90943,1.23126,0.89599,0.92308,0.9482,0.60365,1.15448,2.46514,1.21336,0.00159806,0.00159806,0.00159806
205,134.372,1.05838,0.81971,1.22242,0.89599,0.92308,0.9482,0.60365,1.15448,2.46514,1.21336,0.00159608,0.00159608,0.00159608
206,134.975,1.16224,0.95252,1.03107,1,0.83409,0.86054,0.55128,1.25751,2.12285,1.29228,0.0015941,0.0015941,0.0015941
207,135.501,1.13935,0.80765,1.12523,1,0.83409,0.86054,0.55128,1.25751,2.12285,1.29228,0.00159212,0.00159212,0.00159212
208,136.078,1.12892,0.89273,1.21905,0.87626,0.69231,0.72509,0.46978,1.31029,1.77263,1.39551,0.00159014,0.00159014,0.00159014
209,136.609,1.13753,1.01201,1.14858,0.87626,0.69231,0.72509,0.46978,1.31029,1.77263,1.39551,0.00158816,0.00158816,0.00158816
210,137.157,1.03111,0.84062,1.13278,0.62011,0.84615,0.76974,0.47828,1.2505,1.43631,1.37993,0.00158618,0.00158618,0.00158618
211,137.693,1.20381,0.87806,1.18523,0.62011,0.84615,0.76974,0.47828,1.2505,1.43631,1.37993,0.0015842,0.0015842,0.0015842
212,138.339,1.18263,0.90498,1.14545,0.74988,0.92251,0.8822,0.63044,1.05703,0.87755,1.26507,0.00158222,0.00158222,0.00158222
213,138.886,1.15662,0.95984,1.14302,0.74988,0.92251,0.8822,0.63044,1.05703,0.87755,1.26507,0.00158024,0.00158024,0.00158024
214,139.506,0.91776,0.7271,1.02337,0.68889,0.92308,0.88092,0.61292,1.02304,0.84332,1.23785,0.00157826,0.00157826,0.00157826
215,140.013,0.88253,0.85959,1.09166,0.68889,0.92308,0.88092,0.61292,1.02304,0.84332,1.23785,0.00157628,0.00157628,0.00157628
216,140.742,1.0464,0.78721,1.10219,0.79841,0.9145,0.93983,0.62958,0.99451,0.84393,1.19733,0.0015743,0.0015743,0.0015743
217,141.261,0.92861,0.82347,1.05745,0.79841,0.9145,0.93983,0.62958,0.99451,0.84393,1.19733,0.00157232,0.00157232,0.00157232
218,141.885,1.0334,0.75349,1.16303,0.98181,0.84615,0.96253,0.66605,0.96549,0.86116,1.18978,0.00157034,0.00157034,0.00157034
219,142.417,1.10812,0.77656,1.16209,0.98181,0.84615,0.96253,0.66605,0.96549,0.86116,1.18978,0.00156836,0.00156836,0.00156836
220,143.009,1.02295,0.79978,1.07473,0.99219,0.84615,0.95556,0.71125,0.95695,0.8558,1.25416,0.00156638,0.00156638,0.00156638
221,143.623,1.15862,0.8502,1.20745,0.99219,0.84615,0.95556,0.71125,0.95695,0.8558,1.25416,0.0015644,0.0015644,0.0015644
222,144.3,1.00276,0.80396,1.06103,0.9807,0.84615,0.93939,0.6875,0.98671,0.85422,1.3012,0.00156242,0.00156242,0.00156242
223,144.845,1.08219,0.96447,1.10809,0.9807,0.84615,0.93939,0.6875,0.98671,0.85422,1.3012,0.00156044,0.00156044,0.00156044
224,145.474,1.02417,0.73411,0.97734,0.98486,0.84615,0.93689,0.67608,1.03263,0.84132,1.28955,0.00155846,0.00155846,0.00155846
225,146,1.1987,0.80422,1.1812,0.98486,0.84615,0.93689,0.67608,1.03263,0.84132,1.28955,0.00155648,0.00155648,0.00155648
226,146.536,0.93349,0.73478,1.16373,0.98843,0.84615,0.92433,0.68217,1.03643,0.80587,1.24784,0.0015545,0.0015545,0.0015545
227,147.08,0.9842,0.66949,1.08678,0.98843,0.84615,0.92433,0.68217,1.03643,0.80587,1.24784,0.00155252,0.00155252,0.00155252
228,147.734,1.26151,0.82108,1.03082,1,0.91499,0.93747,0.67023,1.10904,0.83807,1.28435,0.00155054,0.00155054,0.00155054
229,148.342,0.94453,0.78895,1.10782,1,0.91499,0.93747,0.67023,1.10904,0.83807,1.28435,0.00154856,0.00154856,0.00154856
230,148.981,0.94074,0.67409,1.08362,0.90265,0.92308,0.95676,0.68042,1.11393,0.87976,1.21904,0.00154658,0.00154658,0.00154658
231,149.683,0.88709,0.74665,1.00557,0.90265,0.92308,0.95676,0.68042,1.11393,0.87976,1.21904,0.0015446,0.0015446,0.0015446
232,150.284,0.95572,0.75807,1.02542,1,0.92245,0.98567,0.66176,1.09872,0.89508,1.15152,0.00154262,0.00154262,0.00154262
233,150.807,0.99841,0.75416,1.0276,1,0.92245,0.98567,0.66176,1.09872,0.89508,1.15152,0.00154064,0.00154064,0.00154064
234,151.436,1.07382,0.92556,1.26348,1,0.99128,0.995,0.65613,1.14304,0.8412,1.17931,0.00153866,0.00153866,0.00153866
235,152.02,1.11952,0.80479,1.12027,1,0.99128,0.995,0.65613,1.14304,0.8412,1.17931,0.00153668,0.00153668,0.00153668
236,152.598,1.01324,0.7295,1.03747,0.97621,1,0.995,0.6212,1.29878,0.82268,1.27461,0.0015347,0.0015347,0.0015347
237,153.146,1.09021,0.81414,1.07188,0.97621,1,0.995,0.6212,1.29878,0.82268,1.27461,0.00153272,0.00153272,0.00153272
238,153.661,0.95457,0.73108,1.04025,0.99076,0.92308,0.97289,0.5842,1.3183,0.89132,1.30397,0.00153074,0.00153074,0.00153074
239,154.209,0.91607,0.75762,1.075,0.99076,0.92308,0.97289,0.5842,1.3183,0.89132,1.30397,0.00152876,0.00152876,0.00152876
240,154.812,1.03105,0.83657,1.0682,1,0.84181,0.93473,0.61655,1.17097,1.02416,1.29363,0.00152678,0.00152678,0.00152678
241,155.336,1.05963,0.80282,1.136,1,0.84181,0.93473,0.61655,1.17097,1.02416,1.29363,0.0015248,0.0015248,0.0015248
242,155.954,1.06776,0.8127,1.19174,1,0.83263,0.89219,0.62369,1.083,1.16251,1.2483,0.00152282,0.00152282,0.00152282
243,156.462,1.11577,0.78049,1.08765,1,0.83263,0.89219,0.62369,1.083,1.16251,1.2483,0.00152084,0.00152084,0.00152084
244,157.074,1.02935,0.7939,1.04624,0.82321,0.84615,0.90359,0.58765,1.1052,1.20202,1.26276,0.00151886,0.00151886,0.00151886
245,157.767,1.02778,0.79458,1.11548,0.82321,0.84615,0.90359,0.58765,1.1052,1.20202,1.26276,0.00151688,0.00151688,0.00151688
246,158.387,0.96299,0.74376,1.14081,1,0.53484,0.72872,0.46619,1.31395,1.30977,1.57789,0.0015149,0.0015149,0.0015149
247,158.902,1.02448,0.74053,0.98285,1,0.53484,0.72872,0.46619,1.31395,1.30977,1.57789,0.00151292,0.00151292,0.00151292
248,159.493,1.17331,0.93346,1.15796,0.92984,0.53846,0.70099,0.46472,1.37329,1.5206,1.5795,0.00151094,0.00151094,0.00151094
249,160.039,0.9759,0.7375,1.02558,0.92984,0.53846,0.70099,0.46472,1.37329,1.5206,1.5795,0.00150896,0.00150896,0.00150896
250,160.659,0.92172,0.82512,1.10183,0.81163,0.6646,0.7386,0.46477,1.20145,1.41026,1.38236,0.00150698,0.00150698,0.00150698
251,161.368,1.01581,0.77821,1.04766,0.81163,0.6646,0.7386,0.46477,1.20145,1.41026,1.38236,0.001505,0.001505,0.001505
252,161.962,0.95915,0.76309,1.12135,0.89891,0.76923,0.88953,0.55188,1.08558,1.08034,1.29805,0.00150302,0.00150302,0.00150302
253,162.47,1.04416,0.77835,1.15156,0.89891,0.76923,0.88953,0.55188,1.08558,1.08034,1.29805,0.00150104,0.00150104,0.00150104
254,163.118,0.91373,0.72757,1.0615,1,0.99772,0.995,0.62358,1.0799,0.85045,1.25573,0.00149906,0.00149906,0.00149906
255,163.648,0.91663,0.74746,1.07929,1,0.99772,0.995,0.62358,1.0799,0.85045,1.25573,0.00149708,0.00149708,0.00149708
256,164.24,1.03205,0.768,1.14989,0.92063,1,0.98429,0.6382,1.01535,0.91642,1.2666,0.0014951,0.0014951,0.0014951
257,164.774,0.95416,0.77462,1.06316,0.92063,1,0.98429,0.6382,1.01535,0.91642,1.2666,0.00149312,0.00149312,0.00149312
258,165.313,1.11594,0.72502,1.07145,0.80499,1,0.88168,0.56198,1.07062,0.93467,1.31072,0.00149114,0.00149114,0.00149114
259,166.001,1.12229,0.74928,1.14391,0.80499,1,0.88168,0.56198,1.07062,0.93467,1.31072,0.00148916,0.00148916,0.00148916
260,166.566,0.97712,0.94384,1.21915,0.76582,0.92308,0.91467,0.61551,0.99759,0.92255,1.20443,0.00148718,0.00148718,0.00148718
261,167.083,0.82375,0.72901,0.95202,0.76582,0.92308,0.91467,0.61551,0.99759,0.92255,1.20443,0.0014852,0.0014852,0.0014852
262,167.622,0.96095,0.72891,1.05444,0.79334,1,0.92616,0.64068,1.02581,0.8457,1.17628,0.00148322,0.00148322,0.00148322
263,168.302,0.92825,0.6591,1.14172,0.79334,1,0.92616,0.64068,1.02581,0.8457,1.17628,0.00148124,0.00148124,0.00148124
264,168.923,0.98939,0.65775,1.07145,0.84722,1,0.94342,0.69797,0.92547,0.70747,1.15212,0.00147926,0.00147926,0.00147926
265,169.419,0.86378,0.612,1.04981,0.84722,1,0.94342,0.69797,0.92547,0.70747,1.15212,0.00147728,0.00147728,0.00147728
266,169.988,1.03977,0.72141,1.03842,0.92036,1,0.99,0.73806,0.92716,0.6586,1.15865,0.0014753,0.0014753,0.0014753
267,170.538,0.9105,0.72803,1.11443,0.92036,1,0.99,0.73806,0.92716,0.6586,1.15865,0.00147332,0.00147332,0.00147332
268,171.172,0.89274,0.68238,1.01979,0.97799,1,0.995,0.71706,0.91482,0.63772,1.15914,0.00147134,0.00147134,0.00147134
269,171.698,1.09286,0.70626,1.06891,0.97799,1,0.995,0.71706,0.91482,0.63772,1.15914,0.00146936,0.00146936,0.00146936
270,172.306,1.06659,0.68253,1.0441,0.97492,1,0.995,0.71341,0.96322,0.70526,1.17326,0.00146738,0.00146738,0.00146738
271,172.871,1.02524,0.70059,1.11874,0.97492,1,0.995,0.71341,0.96322,0.70526,1.17326,0.0014654,0.0014654,0.0014654
272,173.415,0.91331,0.65285,1.00863,0.98236,1,0.995,0.67882,0.94133,0.74352,1.17561,0.00146342,0.00146342,0.00146342
273,173.921,0.93173,0.64458,1.06762,0.98236,1,0.995,0.67882,0.94133,0.74352,1.17561,0.00146144,0.00146144,0.00146144
274,174.453,1.10906,0.67604,1.21857,0.93599,0.92308,0.97556,0.7224,0.94807,0.77033,1.18423,0.00145946,0.00145946,0.00145946
275,175.332,0.93552,0.63637,0.96517,0.93599,0.92308,0.97556,0.7224,0.94807,0.77033,1.18423,0.00145748,0.00145748,0.00145748
276,175.913,0.89196,0.65561,1.08746,0.95019,0.92308,0.96833,0.75068,1.01425,0.78779,1.19293,0.0014555,0.0014555,0.0014555
277,176.419,1.04131,0.66688,1.04214,0.95019,0.92308,0.96833,0.75068,1.01425,0.78779,1.19293,0.00145352,0.00145352,0.00145352
278,177.008,1.04926,0.6828,1.10445,0.95004,0.84615,0.95676,0.75437,0.99714,0.81773,1.18425,0.00145154,0.00145154,0.00145154
279,177.519,0.90247,0.66231,1.05751,0.95004,0.84615,0.95676,0.75437,0.99714,0.81773,1.18425,0.00144956,0.00144956,0.00144956
280,178.132,1.03876,0.78833,1.06946,0.86044,1,0.995,0.76255,0.96777,0.84913,1.16174,0.00144758,0.00144758,0.00144758
281,178.72,0.91892,0.65848,1.01596,0.86044,1,0.995,0.76255,0.96777,0.84913,1.16174,0.0014456,0.0014456,0.0014456
282,179.342,0.89647,0.65549,1.04985,0.92779,0.98908,0.98429,0.76763,0.98284,0.7847,1.15255,0.00144362,0.00144362,0.00144362
283,179.889,0.83414,0.61498,1.09925,0.92779,0.98908,0.98429,0.76763,0.98284,0.7847,1.15255,0.00144164,0.00144164,0.00144164
284,180.471,0.90165,0.65924,1.00463,0.92101,0.89825,0.9694,0.72375,0.89874,0.76682,1.11605,0.00143966,0.00143966,0.00143966
285,180.993,0.88374,0.675,1.02543,0.92101,0.89825,0.9694,0.72375,0.89874,0.76682,1.11605,0.00143768,0.00143768,0.00143768
286,181.555,1.25458,0.96911,1.20732,0.82994,0.92308,0.94496,0.6869,0.90803,0.81988,1.10869,0.0014357,0.0014357,0.0014357
287,182.069,0.98615,0.63542,1.01293,0.82994,0.92308,0.94496,0.6869,0.90803,0.81988,1.10869,0.00143372,0.00143372,0.00143372
288,182.81,0.97363,0.65355,1.02531,0.9184,0.867,0.97951,0.72473,0.92558,0.79229,1.1364,0.00143174,0.00143174,0.00143174
289,183.313,0.8419,0.61431,0.92759,0.9184,0.867,0.97951,0.72473,0.92558,0.79229,1.1364,0.00142976,0.00142976,0.00142976
290,183.873,0.9534,0.73017,1.17114,1,0.98864,0.995,0.70045,0.93028,0.7666,1.14684,0.00142778,0.00142778,0.00142778
291,184.442,1.05255,0.75598,1.11403,1,0.98864,0.995,0.70045,0.93028,0.7666,1.14684,0.0014258,0.0014258,0.0014258
292,185.035,0.92941,0.73342,1.17041,0.99656,1,0.995,0.70901,0.922,0.6745,1.12396,0.00142382,0.00142382,0.00142382
293,185.548,0.91451,0.66213,1.1073,0.99656,1,0.995,0.70901,0.922,0.6745,1.12396,0.00142184,0.00142184,0.00142184
294,186.069,0.98705,0.78468,1.0967,0.9167,1,0.99,0.72566,0.89837,0.72389,1.11833,0.00141986,0.00141986,0.00141986
295,186.635,0.88983,0.59725,0.95439,0.9167,1,0.99,0.72566,0.89837,0.72389,1.11833,0.00141788,0.00141788,0.00141788
296,187.198,0.96916,0.66776,1.01645,0.88099,1,0.98429,0.70961,0.94321,0.72771,1.2164,0.0014159,0.0014159,0.0014159
297,187.691,0.85198,0.67228,1.00525,0.88099,1,0.98429,0.70961,0.94321,0.72771,1.2164,0.00141392,0.00141392,0.00141392
298,188.294,0.95431,0.67652,1.17875,0.98053,1,0.995,0.78418,0.91751,0.77938,1.18993,0.00141194,0.00141194,0.00141194
299,188.832,0.96293,0.66271,1.14228,0.98053,1,0.995,0.78418,0.91751,0.77938,1.18993,0.00140996,0.00140996,0.00140996
300,189.481,1.29138,0.90889,1.24825,0.98575,1,0.995,0.76986,0.91299,0.69869,1.17786,0.00140798,0.00140798,0.00140798
301,190.047,1.02443,0.72136,1.01285,0.98575,1,0.995,0.76986,0.91299,0.69869,1.17786,0.001406,0.001406,0.001406
302,190.625,1.18287,0.83264,1.13404,0.92259,1,0.96214,0.68737,0.93235,0.66527,1.19881,0.00140402,0.00140402,0.00140402
303,191.306,0.91971,0.63916,0.97795,0.92259,1,0.96214,0.68737,0.93235,0.66527,1.19881,0.00140204,0.00140204,0.00140204
304,191.867,1.10137,0.80454,1.11006,0.98557,1,0.995,0.68679,0.95086,0.65561,1.20451,0.00140006,0.00140006,0.00140006
305,192.395,0.9646,0.61724,1.01658,0.98557,1,0.995,0.68679,0.95086,0.65561,1.20451,0.00139808,0.00139808,0.00139808
306,192.971,0.84642,0.64707,1.03524,0.99019,1,0.995,0.70292,0.96202,0.62944,1.15112,0.0013961,0.0013961,0.0013961
307,193.534,0.95285,0.66287,1.00181,0.99019,1,0.995,0.70292,0.96202,0.62944,1.15112,0.00139412,0.00139412,0.00139412
308,194.069,0.76292,0.59662,0.97328,0.9736,1,0.995,0.73752,0.92689,0.57679,1.07533,0.00139214,0.00139214,0.00139214
309,194.661,0.86007,0.65996,0.9708,0.9736,1,0.995,0.73752,0.92689,0.57679,1.07533,0.00139016,0.00139016,0.00139016
310,195.209,0.8919,0.64529,1.05687,0.99445,1,0.995,0.75685,0.86462,0.55122,1.07682,0.00138818,0.00138818,0.00138818
311,195.72,0.95161,0.61603,1.09958,0.99445,1,0.995,0.75685,0.86462,0.55122,1.07682,0.0013862,0.0013862,0.0013862
312,196.269,0.9746,0.70969,1.04471,0.9947,1,0.995,0.76796,0.80069,0.56339,1.10146,0.00138422,0.00138422,0.00138422
313,196.812,0.94362,0.68018,1.10546,0.9947,1,0.995,0.76796,0.80069,0.56339,1.10146,0.00138224,0.00138224,0.00138224
314,197.393,0.85224,0.70574,1.02829,0.98901,1,0.995,0.77514,0.77577,0.62879,1.1041,0.00138026,0.00138026,0.00138026
315,197.966,0.80866,0.59663,1.01038,0.98901,1,0.995,0.77514,0.77577,0.62879,1.1041,0.00137828,0.00137828,0.00137828
316,198.688,0.77613,0.64793,0.96061,0.98817,1,0.995,0.76388,0.83787,0.66245,1.14033,0.0013763,0.0013763,0.0013763
317,199.218,0.90907,0.75407,1.01939,0.98817,1,0.995,0.76388,0.83787,0.66245,1.14033,0.00137432,0.00137432,0.00137432
318,199.814,0.89487,0.70308,0.94943,0.97713,1,0.995,0.71502,0.99236,0.69708,1.18739,0.00137234,0.00137234,0.00137234
319,200.383,1.05049,0.70197,1.06392,0.97713,1,0.995,0.71502,0.99236,0.69708,1.18739,0.00137036,0.00137036,0.00137036
320,200.973,1.07988,0.72414,1.05924,0.98761,1,0.995,0.71222,1.04611,0.69539,1.18273,0.00136838,0.00136838,0.00136838
321,201.486,0.93956,0.61658,1.10102,0.98761,1,0.995,0.71222,1.04611,0.69539,1.18273,0.0013664,0.0013664,0.0013664
322,202.076,1.03938,0.69363,1.08016,0.98896,1,0.995,0.7413,0.98569,0.67753,1.14698,0.00136442,0.00136442,0.00136442
323,202.659,1.07082,0.67753,1.15287,0.98896,1,0.995,0.7413,0.98569,0.67753,1.14698,0.00136244,0.00136244,0.00136244
324,203.214,0.98287,0.62438,0.99072,0.99086,1,0.995,0.77044,0.88327,0.63004,1.12081,0.00136046,0.00136046,0.00136046
325,203.827,0.82,0.63834,1.02221,0.99086,1,0.995,0.77044,0.88327,0.63004,1.12081,0.00135848,0.00135848,0.00135848
326,204.414,0.80137,0.64418,1.00059,0.99266,1,0.995,0.82304,0.76655,0.59538,1.09676,0.0013565,0.0013565,0.0013565
327,205.03,0.79827,0.58007,0.92018,0.99266,1,0.995,0.82304,0.76655,0.59538,1.09676,0.00135452,0.00135452,0.00135452
328,205.576,1.02127,0.66577,1.01799,0.99307,1,0.995,0.79636,0.77793,0.56889,1.09066,0.00135254,0.00135254,0.00135254
329,206.106,1.11576,0.78897,1.12248,0.99307,1,0.995,0.79636,0.77793,0.56889,1.09066,0.00135056,0.00135056,0.00135056
330,206.68,0.81824,0.59828,0.96481,0.9918,1,0.995,0.78808,0.80601,0.57577,1.08271,0.00134858,0.00134858,0.00134858
331,207.418,0.91472,0.59882,1.09265,0.9918,1,0.995,0.78808,0.80601,0.57577,1.08271,0.0013466,0.0013466,0.0013466
332,207.932,0.81989,0.63281,1.04164,0.99085,1,0.995,0.80728,0.81208,0.57536,1.08356,0.00134462,0.00134462,0.00134462
333,208.474,0.96407,0.65924,0.97165,0.99085,1,0.995,0.80728,0.81208,0.57536,1.08356,0.00134264,0.00134264,0.00134264
334,209.115,0.93089,0.58346,1.0802,0.99329,1,0.995,0.80698,0.77849,0.57905,1.08151,0.00134066,0.00134066,0.00134066
335,209.674,0.91715,0.64024,1.08801,0.99329,1,0.995,0.80698,0.77849,0.57905,1.08151,0.00133868,0.00133868,0.00133868
336,210.332,0.83147,0.58004,0.89776,0.99346,1,0.995,0.80871,0.76728,0.56188,1.0767,0.0013367,0.0013367,0.0013367
337,211.059,0.87662,0.60807,1.04306,0.99346,1,0.995,0.80871,0.76728,0.56188,1.0767,0.00133472,0.00133472,0.00133472
338,211.6,0.73231,0.6176,0.95103,0.99315,1,0.995,0.82709,0.77542,0.55498,1.08272,0.00133274,0.00133274,0.00133274
339,212.164,0.83151,0.5345,0.96462,0.99315,1,0.995,0.82709,0.77542,0.55498,1.08272,0.00133076,0.00133076,0.00133076
340,212.738,0.72789,0.54469,0.944,0.99234,1,0.995,0.81377,0.78382,0.55782,1.08704,0.00132878,0.00132878,0.00132878
341,213.364,0.85796,0.60853,1.06923,0.99234,1,0.995,0.81377,0.78382,0.55782,1.08704,0.0013268,0.0013268,0.0013268
342,213.982,0.70652,0.5188,0.90871,0.98678,1,0.995,0.81938,0.78839,0.5263,1.0735,0.00132482,0.00132482,0.00132482
343,214.528,0.8307,0.57244,1.00027,0.98678,1,0.995,0.81938,0.78839,0.5263,1.0735,0.00132284,0.00132284,0.00132284
344,215.133,0.8675,0.61574,1.0362,0.98368,1,0.995,0.81948,0.7858,0.50902,1.07152,0.00132086,0.00132086,0.00132086
345,215.806,0.79698,0.59596,0.96423,0.98368,1,0.995,0.81948,0.7858,0.50902,1.07152,0.00131888,0.00131888,0.00131888
346,216.363,0.85964,0.63917,0.99406,0.97414,1,0.995,0.79088,0.81418,0.49324,1.08708,0.0013169,0.0013169,0.0013169
347,216.924,0.8623,0.68835,1.05301,0.97414,1,0.995,0.79088,0.81418,0.49324,1.08708,0.00131492,0.00131492,0.00131492
348,217.51,0.7734,0.55003,1.05709,0.91658,1,0.99,0.77767,0.83452,0.51961,1.07716,0.00131294,0.00131294,0.00131294
349,218.068,1.14616,0.70279,1.13404,0.91658,1,0.99,0.77767,0.83452,0.51961,1.07716,0.00131096,0.00131096,0.00131096
350,218.662,0.79278,0.57325,1.01354,0.84744,1,0.96797,0.77064,0.84577,0.61406,1.08272,0.00130898,0.00130898,0.00130898
351,219.288,1.01831,0.77895,1.02252,0.84744,1,0.96797,0.77064,0.84577,0.61406,1.08272,0.001307,0.001307,0.001307
352,219.909,0.85928,0.63148,0.98734,0.77939,0.92308,0.90901,0.72751,0.83558,0.71617,1.09202,0.00130502,0.00130502,0.00130502
353,220.441,0.79769,0.60995,1.01885,0.77939,0.92308,0.90901,0.72751,0.83558,0.71617,1.09202,0.00130304,0.00130304,0.00130304
354,221.045,0.86477,0.64351,1.05306,0.84738,0.92308,0.91407,0.74937,0.82142,0.695,1.11059,0.00130106,0.00130106,0.00130106
355,221.58,0.70161,0.53156,0.95612,0.84738,0.92308,0.91407,0.74937,0.82142,0.695,1.11059,0.00129908,0.00129908,0.00129908
356,222.207,0.90654,0.66638,1.06013,0.83315,0.92308,0.91385,0.7543,0.81103,0.64034,1.11485,0.0012971,0.0012971,0.0012971
357,222.815,0.84835,0.61757,1.00576,0.83315,0.92308,0.91385,0.7543,0.81103,0.64034,1.11485,0.00129512,0.00129512,0.00129512
358,223.377,0.77358,0.64001,0.96388,0.89058,0.92308,0.94034,0.76581,0.78087,0.58742,1.0864,0.00129314,0.00129314,0.00129314
359,224.078,0.74019,0.56247,1.05572,0.89058,0.92308,0.94034,0.76581,0.78087,0.58742,1.0864,0.00129116,0.00129116,0.00129116
360,224.658,0.91313,0.71575,1.12675,0.92423,1,0.95143,0.78214,0.71356,0.52134,1.02958,0.00128918,0.00128918,0.00128918
361,225.201,0.80244,0.63643,1.00117,0.92423,1,0.95143,0.78214,0.71356,0.52134,1.02958,0.0012872,0.0012872,0.0012872
362,225.817,0.86098,0.58087,1.01396,0.92209,1,0.97357,0.81864,0.69712,0.48042,1.02254,0.00128522,0.00128522,0.00128522
363,226.35,0.97873,0.65465,0.99743,0.92209,1,0.97357,0.81864,0.69712,0.48042,1.02254,0.00128324,0.00128324,0.00128324
364,226.931,0.87856,0.60687,0.96898,0.92464,1,0.995,0.82828,0.69019,0.484,1.04765,0.00128126,0.00128126,0.00128126
365,227.555,0.77896,0.64063,1.00471,0.92464,1,0.995,0.82828,0.69019,0.484,1.04765,0.00127928,0.00127928,0.00127928
366,228.169,0.83982,0.56466,1.02796,0.9949,1,0.995,0.83139,0.66587,0.49769,1.04527,0.0012773,0.0012773,0.0012773
367,228.696,0.77317,0.58333,0.94478,0.9949,1,0.995,0.83139,0.66587,0.49769,1.04527,0.00127532,0.00127532,0.00127532
368,229.312,0.86896,0.72138,1.08826,0.99513,1,0.995,0.81445,0.67305,0.50403,1.05191,0.00127334,0.00127334,0.00127334
369,229.798,0.72882,0.58237,0.89022,0.99513,1,0.995,0.81445,0.67305,0.50403,1.05191,0.00127136,0.00127136,0.00127136
370,230.346,0.89526,0.73421,1.04939,0.99583,1,0.995,0.81166,0.66588,0.509,1.0476,0.00126938,0.00126938,0.00126938
371,230.932,0.82351,0.59939,0.9884,0.99583,1,0.995,0.81166,0.66588,0.509,1.0476,0.0012674,0.0012674,0.0012674
372,231.524,0.73435,0.55947,0.87705,0.99627,1,0.995,0.82878,0.63814,0.47587,1.03532,0.00126542,0.00126542,0.00126542
373,232.084,0.75025,0.58476,0.95283,0.99627,1,0.995,0.82878,0.63814,0.47587,1.03532,0.00126344,0.00126344,0.00126344
374,232.857,0.79966,0.53003,1.02686,0.99566,1,0.995,0.85019,0.65287,0.46857,1.02233,0.00126146,0.00126146,0.00126146
375,233.4,0.85649,0.60633,0.98731,0.99566,1,0.995,0.85019,0.65287,0.46857,1.02233,0.00125948,0.00125948,0.00125948
376,233.988,0.91431,0.65161,1.02163,0.99509,1,0.995,0.83744,0.68451,0.50599,1.02489,0.0012575,0.0012575,0.0012575
377,234.56,0.99855,0.60234,1.0209,0.99509,1,0.995,0.83744,0.68451,0.50599,1.02489,0.00125552,0.00125552,0.00125552
378,235.159,0.8992,0.63643,0.97792,0.99364,1,0.995,0.86041,0.68655,0.5169,1.02953,0.00125354,0.00125354,0.00125354
379,235.755,0.79838,0.54097,0.95877,0.99364,1,0.995,0.86041,0.68655,0.5169,1.02953,0.00125156,0.00125156,0.00125156
